value,original_filename,spectrogram_filename,spectrogram_path,source_type
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2393.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2393.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3586.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3586.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2407.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2407.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1476.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1476.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1563.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1563.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2417.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2417.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_464.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_464.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_163.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_163.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3001.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3001.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3203.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3203.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3630.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3630.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3853.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3853.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1130.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1130.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1251.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1251.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_21.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_21.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2449.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2449.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1414.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1414.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1883.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1883.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2766.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2766.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_885.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_885.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_670.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_670.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1196.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1196.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2263.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2263.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1165.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1165.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_767.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_767.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_629.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_629.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3721.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3721.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2386.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2386.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3624.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3624.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2509.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2509.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1459.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1459.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_819.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_819.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_524.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_524.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_503.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_503.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1269.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1269.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_759.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_759.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3652.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3652.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_399.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_399.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_3.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1732.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1732.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3189.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3189.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_300.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_300.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2411.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2411.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2695.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2695.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1251.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1251.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_456.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_456.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1071.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1071.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_689.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_689.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2501.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2501.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1074.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1074.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1831.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1831.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2176.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2176.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2516.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2516.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3017.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3017.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1005.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1005.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2249.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2249.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1615.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1615.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1203.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1203.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1770.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1770.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_845.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_845.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_542.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_542.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1891.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1891.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2354.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2354.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1846.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1846.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2557.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2557.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2689.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2689.pt,o
0,0__happiness_neutral_h_050.wav,spectrogram_2725.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2725.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1131.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1131.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1650.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1650.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_169.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_169.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1081.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1081.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1651.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1651.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2137.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2137.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_237.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_237.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_254.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_254.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2751.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2751.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2426.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2426.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2155.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2155.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2237.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2237.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3151.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3151.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1145.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1145.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2511.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2511.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2648.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2648.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2086.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2086.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1305.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1305.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3180.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3180.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2240.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2240.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2960.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2960.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1396.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1396.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_947.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_947.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_593.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_593.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_892.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_892.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2304.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2304.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_560.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_560.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2455.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2455.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_243.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_243.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_1842.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1842.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_405.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_405.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_563.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_563.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_261.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_261.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2614.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2614.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3314.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3314.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_810.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_810.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_846.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_846.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_1617.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1617.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2628.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2628.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_340.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_340.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2937.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2937.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_722.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_722.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_1892.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_1892.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3845.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3845.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_952.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_952.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_644.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_644.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2197.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2197.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3148.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3148.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3413.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3413.pt,o
0,0_Lp._Идеальный_МИР_#3_ПЕРВЫЙ_КОНТАКТ_•_Майнкрафт.wav,spectrogram_887.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_887.pt,o
0,0_Lp._Идеальный_МИР_#6_ЭКЗАМЕН_ИМПЕРИИ_•_Майнкрафт.wav,spectrogram_2204.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2204.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2502.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2502.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_2635.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_2635.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3469.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3469.pt,o
0,0_Lp._Идеальный_МИР_#30_НОВЫЙ_ПЕРСОНАЖ_•_Майнкрафт.wav,spectrogram_363.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_363.pt,o
0,0_Lp._Идеальный_МИР_#8_ЯЙЦО_ДРАКОНА_•_Майнкрафт.wav,spectrogram_3837.pt,D:\4K_Video_Downloader\raya_prime_ava\app\data\spectrograms\spectrogram_3837.pt,o
